기준,BUDAT_NM,날짜1,날짜2,날짜수식전환,월주,주,요일,월,COURSE_CD,local_code,PK_CUST_CD,CUST_NM,지역,주소,구,X,Y,ITEM_CD,ITEM_NM,QCT_NO,STD_PACK_QTY,총량,BOX,낱개,TRP_TYP,TRP_CUST_CD,수제구분,CBM
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-115,1011911,행복나무약국,서울,"서울 강서구 강서로 193, 1층(화곡동, 안태수빌딩)",강서구,126.838307,37.54335372,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-115,1012425,부흥온누리약국,인천,"인천 부평구 장제로 160, 1층 104호(부평동)",부평구,126.7310571,37.49984158,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-165,1012439,함께약국,인천,"인천 서구 서곶로 823, 1층(당하동)",서구 ,126.6729643,37.59069132,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-87,1012787,호구포온누리약국,인천,"인천 남동구 호구포로 220 106(논현동, 명진프라자)",남동구,126.7103474,37.402377,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-83,1014678,퍼스트시티경도약국,인천,인천 남동구 구월4동 1264-10 한빛하이존 102,남동구,126.7195694,37.45476797,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-88,1039778,개화약국,서울,"서울 강서구 양천로 31 (방화동,푸른빌딩1층)",강서구,126.8073374,37.57292035,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-7,1039870,하하약국,인천,인천 강화군 강화읍 신문리 685-2 준프라자 103호,강화군,126.4831594,37.74765852,5000039,부채표쌍화천 100ML,K137,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-206,1040710,타워약국,서울,서울 구로구 구로동 212-8 대륭포스트타워1차 104호,구로구,126.8953952,37.4836671,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-32,1045717,맑은약국,인천,인천 남구 관교동 493-6 1층,남구 ,126.6947328,37.44217134,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-443,1046533,새국민약국,서울,"서울 성북구 화랑로 91 (하월곡동, 국민은행 월곡동지점)",성북구,127.0421122,37.60298323,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-107,1046588,금호옵티마약국,인천,인천 부평구 청천동 200 금호타운내2차상가 112,부평구,126.7130458,37.50683853,5000004,까스활명수큐액 75ML(50),K101,120,840,7,0,Y,고려택배,X,0.189
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,부천-11,1047399,메디케어팜,경기,"경기 부천시 원미구 소향로 29 (상동, 그린프라자604,605호)",부천시,126.7924829,37.49421207,5000004,까스활명수큐액 75ML(50),K101,120,1200,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,부천-11,1047399,메디케어팜,경기,"경기 부천시 원미구 소향로 29 (상동, 그린프라자604,605호)",부천시,126.7924829,37.49421207,5000039,부채표쌍화천 100ML,K137,100,2000,20,0,Y,고려택배,X,0.54
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,부천-26,1049236,선한약국,경기,"경기 부천시 소사구 경인로 512 (괴안동, 1층)",부천시,126.795224,37.48630642,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-23,1050790,인천세중온누리약국,인천,"인천 계양구 계양문화로 19, 104호~107호(작전동, 우성프라자)",계양구,126.735973,37.53244081,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-122,1051066,아이사랑약국,인천,"인천 부평구 동수천로 112 (부개동, 1층)",부평구,126.7370342,37.49541416,5000039,부채표쌍화천 100ML,K137,100,200,2,0,Y,고려택배,X,0.054
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-53,1051604,그린약국,인천,"인천 남동구 석산로 131, 1층 1호(간석동)",남동구,126.7064185,37.46049707,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,부천-47,1051653,즐거운약국,경기,"경기 부천시 오정구 고강동 311-7 북쪽 3,4호",부천시,126.7835721,37.52182408,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-160,1053614,크린팜대학약국,인천,"인천 서구 심곡로100번길 17-5, 1층(심곡동)",서구 ,126.6826733,37.54229158,5000004,까스활명수큐액 75ML(50),K101,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-62,1053617,명지약국,인천,"인천 남동구 담방로 105, 7701동103호(만수동,만수주공7단지임대상가)",남동구,126.7388944,37.45108786,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,김포-14,1054243,엘림약국,경기,"경기 김포시 사우중로73번길 5(북변동, 풍년마을청구한라아파트)",김포시,126.7198158,37.62149866,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-103,1057432,세란온누리약국,서울,"서울 강서구 강서로 251, 1층 3호(내발산동)",강서구,126.8360233,37.54812884,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-112,1057877,프라자약국,서울,"서울 강서구 강서로 267, 지상1층 101호(내발산동)",강서구,126.8359412,37.54959937,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,부천-49,1058001,태양약국,경기,"경기 부천시 부천로 1, 4층 약국코너(심곡본동, 이마트)",부천시,126.7826499,37.48403651,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,김포-23,1058559,풍무열시약국,경기,"경기 김포시 김포대로 715 (풍무동, 트레이더스 김포점) 2층",김포시,126.7308545,37.61247674,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,성남-50,1058796,위례중앙약국,경기,"경기 성남시 수정구 위례광장로 310 (창곡동, 우성트램타워), A동 1층 104호",성남시,127.14244,37.47273052,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,서울-497,1058831,목동센트럴약국,서울,"서울 양천구 신월로 170 (신월동), 1층",양천구,126.8424743,37.51815822,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,김포-17,1059155,종로프라자약국,경기,경기 김포시 통진읍 서암로 61 (마송리),김포시,126.5981195,37.69088057,5000004,까스활명수큐액 75ML(50),K101,120,240,2,0,Y,고려택배,X,0.054
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-135,1059350,블루팜약국,인천,"인천 서구 중봉대로 610 , 1층 105호(청라동, 마루힐프라자)",서구 ,126.6502661,37.53389222,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-68,1059457,아빠약국,인천,"인천 남동구 만수서로 62 (만수동), 1층 102호(만수동, 제이제이스타프",남동구,126.7330581,37.4614265,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TD,인천-58,1059497,늘온누리약국,인천,"인천 남동구 서창남순환로215번길 17 (서창동), 1층 114호",남동구,126.7475898,37.42472661,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-21,1000108,세경온누리약국,경기,경기 안양시 동안구 관양동 1589 한가람세경상가 101-1,안양시,126.9547486,37.39630981,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,성남-2,1000222,경성약국,경기,경기 성남시 수정구 태평동 2333,성남시,127.1406495,37.44827451,5000012,부채표쌍화탕 100ML,K044,100,1000,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,오산-15,1001092,센타약국,경기,경기 오산시 원동 811-5 메디칼프라자 102호,오산시,127.0748068,37.14849063,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안성-8,1001560,안성종로약국,경기,경기 안성시 서인동 82-1,안성시,127.2686267,37.00705457,5000004,까스활명수큐액 75ML(50),K101,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-14,1001709,메디팜안심약국,경기,경기 안양시 만안구 안양5동 380-13,안양시,126.9261757,37.39433063,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,100,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,용인-8,1001890,둔전약국,경기,경기 용인시 포곡면 둔전리 154-1,용인시,127.2178437,37.26989518,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,오산-5,1001908,남촌약국,경기,경기 오산시 오산동 609-58,오산시,127.0651789,37.14946178,5000012,부채표쌍화탕 100ML,K044,100,1000,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,오산-5,1001908,남촌약국,경기,경기 오산시 오산동 609-58,오산시,127.0651789,37.14946178,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,100,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,성남-40,1002260,영약국,경기,경기 성남시 수정구 수진1동 1045,성남시,127.1350703,37.43828839,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,화성-23,1002265,새싹약국,경기,"경기 화성시 능동 1113-6 한솔프라자 101,102호",화성시,127.0609484,37.20960276,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,용인-47,1003348,푸른온누리약국,경기,경기 용인시 풍덕천2동 용인수지우체국 1080-9 하나로프라자 103,용인시,127.1027064,37.33063161,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-5,1003723,다농약국,경기,경기 안산시 상록구 월피동 445 (다농마트 166),안산시,126.8440116,37.32835555,5000004,까스활명수큐액 75ML(50),K101,120,240,2,0,Y,고려택배,X,0.054
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-5,1003723,다농약국,경기,경기 안산시 상록구 월피동 445 (다농마트 166),안산시,126.8440116,37.32835555,5000012,부채표쌍화탕 100ML,K044,100,300,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,군포-9,1006512,삼정약국,경기,경기 군포시 산본동 1133 삼정빌딩 105,군포시,126.9314424,37.36033335,5001928,미인활명수액 75mL,K002,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-22,1007067,신태평양약국,경기,"경기 안산시 단원구 원곡동 828-5벽산APT단지내상가107,8호""",안산시,126.7995903,37.32857726,5001796,부채표가을생강쌍화 100ml,K046,100,300,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-22,1007911,스마일약국,경기,경기 안양시 동안구 평촌동 900-1 트윈마트 103호,안양시,126.9598683,37.38498504,5002890,헬민리버스 100ML,K004,50,50,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-27,1008523,월드온누리약국,경기,경기 안산시 상록구 사동 1346 월드클리닉 727-102,안산시,126.8536502,37.28715595,5000050,동화홍삼골드 100ML,F2K018,100,100,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,시흥-21,1008586,시화연합약국,경기,경기 시흥시 정왕동 시화지구 1861-1번지 109호,시흥시,126.7276284,37.35049095,5000012,부채표쌍화탕 100ML,K044,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,평택-1,1009020,GS약국,경기,경기 평택시 서정동 817-3 1층,평택시,127.0625333,37.06707579,5000004,까스활명수큐액 75ML(50),K101,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-30,1009180,우리네온누리약국,경기,경기 안양시 만안구 안양로 310 (안양동),안양시,126.9209911,37.39977169,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,시흥-16,1009533,새들약국,경기,경기 시흥시 신천동 103-3,시흥시,126.7930402,37.4318305,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,성남-9,1009576,마이팜약국,경기,경기 성남시 중원구 금광동 4846,성남시,127.1615617,37.45366768,5000004,까스활명수큐액 75ML(50),K101,120,240,2,0,Y,고려택배,X,0.054
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-31,1009674,일동중앙약국,경기,경기 안산시 상록구 일동 89-6 1층,안산시,126.8673634,37.31196404,5000004,까스활명수큐액 75ML(50),K101,120,1200,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,화성-42,1010904,토매당단골약국,경기,"경기 화성시 효행로 1036, 1층(진안동, 아시아빌딩)",화성시,127.0406787,37.21326181,5000039,부채표쌍화천 100ML,K137,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안성-5,1011336,사랑약국,경기,경기 안성시 중앙로 378 (서인동),안성시,127.2687624,37.00754112,5000039,부채표쌍화천 100ML,K137,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-9,1011414,대웅약국,경기,경기 안양시 동안구 관양동 1408,안양시,126.958055,37.40562742,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안양-9,1011414,대웅약국,경기,경기 안양시 동안구 관양동 1408,안양시,126.958055,37.40562742,5000070,비타천플러스 100ML,K081,100,100,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,성남-53,1011721,전주약국,경기,경기 성남시 수정구 산성동 1358,성남시,127.1511426,37.45424647,5000004,까스활명수큐액 75ML(50),K101,120,1200,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,성남-53,1011721,전주약국,경기,경기 성남시 수정구 산성동 1358,성남시,127.1511426,37.45424647,5000012,부채표쌍화탕 100ML,K044,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,평택-21,1012754,서정온누리약국,경기,"경기 평택시 탄현로 58, 1층 103호(서정동, 강희프라자)",평택시,127.053957,37.05761658,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안성-11,1021062,햇살약국,경기,경기 안성시 공도읍 공도로 132 110,안성시,127.1750803,37.0014722,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,화성-33,1022569,유일약국,경기,"경기 화성시 병점2로 38, 101 (병점동, 삼성프라자1층)",화성시,127.0407134,37.20611134,5000004,까스활명수큐액 75ML(50),K101,120,600,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,평택-28,1023683,안중늘푸른약국,경기,경기 평택시 안중읍 현화리 71-4,평택시,126.9247154,36.98482324,5000004,까스활명수큐액 75ML(50),K101,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,시흥-11,1023851,목감온누리약국,경기,경기 시흥시 목감남서로 9-19 (조남동) 102호,시흥시,126.8527709,37.37778509,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,수원-61,1024582,종합약국,경기,경기 수원시 장안구 파장동 파장동 580,수원시,126.986951,37.32384022,5000004,까스활명수큐액 75ML(50),K101,120,360,3,0,Y,고려택배,X,0.081
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,안산-36,1025966,편한약국,경기,경기 안산시 상록구 본오동 871-3 101호~102호,안산시,126.8633336,37.2962047,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,군포-14,1034609,세안약국,경기,"경기 군포시 산본로 378, 113호114호(산본동)",군포시,126.9307065,37.36397487,5000004,까스활명수큐액 75ML(50),K101,120,720,6,0,Y,고려택배,X,0.162
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,군포-14,1034609,세안약국,경기,"경기 군포시 산본로 378, 113호114호(산본동)",군포시,126.9307065,37.36397487,5000012,부채표쌍화탕 100ML,K044,100,500,5,0,Y,고려택배,X,0.135
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,화성-8,1039973,기산약국,경기,경기 화성시 우정읍 조암리 327-1,화성시,126.8157022,37.0816681,5000070,비타천플러스 100ML,K081,100,1000,10,0,Y,고려택배,X,0.27
AVG1,2021-01-15,2021-01-15,21.1.15,2021.1.15,1월2주,2,금,1월,TE,용인-48,1040393,하나로약국,경기,"경기 용인시 기흥구 구갈로 70, 1층 107호(구갈동, 메다타운)",용인시,127.1116789,37.28055656,5000004,까스활명수큐액 75ML(50),K101,120,120,1,0,Y,고려택배,X,0.027
